1/geom.data (written by ASE) 

416 	 atoms 
3  atom types
0.0      22.160819037334885  xlo xhi
0.0      22.160854373305042  ylo yhi
0.0      22.159878323831556  zlo zhi


Masses 

1            6.94000000    # Li_atom 
2           30.97376199    # P_atom 
3           32.06499999    # S_atom 

Atoms 

     1   0   2   0.0      11.014424615940891      10.271938492881358      13.157908625790576
     2   0   3   0.0      8.9698214719004365      10.065208014676115       13.46555903716143
     3   0   3   0.0      11.353563332260684      9.5198155549830137      11.256838932773979
     4   0   3   0.0      11.726553515134404      12.287175124771888      13.108742279470274
     5   0   3   0.0      11.807690258984959      9.2967189732568869      14.723302285689005
     6   0   2   0.0    0.069575966089695962      11.296957629535225      19.048289918453889
     7   0   3   0.0      22.137103321385695      13.190486101590032      18.158055420672465
     8   0   3   0.0      22.087100237634168      10.016322104641331      17.354165159048506
     9   0   3   0.0     0.67393127366517536      9.8205896336723146      20.394458880506313
    10   0   3   0.0      22.047290760770768      12.098882538131917      21.082852327746277
    11   0   2   0.0      8.2933730155067913      21.272599696828106      17.094786106073485
    12   0   3   0.0      6.4829529414510905      21.483702719003542      16.001733293999227
    13   0   3   0.0      10.031590914048017      21.357287342539461      16.037027384134269
    14   0   3   0.0      8.3875510572601701     0.12828201455516394      18.899131454694608
    15   0   3   0.0      9.3782292758692538      19.630083845831678      18.223262902897247
    16   0   2   0.0      11.496750456869544      1.4592588275472227      6.5185609562055147
    17   0   3   0.0      12.650701625480039      1.0629106135196829      4.7025306943653398
    18   0   3   0.0      9.6276617205756256      1.4924951852354535      5.6873723848143367
    19   0   3   0.0      11.590173385244579     0.14908353415653036      8.1066653031849807
    20   0   3   0.0       12.21001076492872      3.3597450970116802      7.1162140267467677
    21   0   2   0.0      18.288726526949031       2.697827674443404       15.13533548851491
    22   0   3   0.0      18.223912466085547      4.7534753396697509         15.220831648689
    23   0   3   0.0      18.365271294447002      1.9227890811144337      13.202048333147602
    24   0   3   0.0      19.932273266160593      2.1070566823733774      16.175679826977859
    25   0   3   0.0       16.51195932333205      1.8688337339473711      15.756558064462933
    26   0   2   0.0      7.4151657715627346      14.598347016462684      4.3767150075046777
    27   0   3   0.0      7.3095856159780546      12.867107363371128      5.4955705899159879
    28   0   3   0.0      6.2178009047060812      14.623702380200918      2.7189588377557805
    29   0   3   0.0      6.8360536322062417      16.046132512923776      5.7200026098347241
    30   0   3   0.0      9.2945052905332872      14.941748630044412      3.6686138459884843
    31   0   2   0.0       18.96210430109878      9.1261162899650721      6.6639707790364895
    32   0   3   0.0      17.180326640488399      9.0122673001723737      7.6202061948047302
    33   0   3   0.0      18.419130152534024      9.5063975226545931      4.7278947361116446
    34   0   3   0.0       20.21679556478302      10.734974885936509      7.0493683193211263
    35   0   3   0.0      20.028302535971878      7.4645424831015577      6.7806982546699723
    36   0   2   0.0      1.6557497221200717      15.338409324364898      11.096665139306262
    37   0   3   0.0     0.67310235135827345      13.461092955793873      11.892259052665763
    38   0   3   0.0     0.67971294737519161      16.150637775587967       9.468028696382202
    39   0   3   0.0      1.6950003994240874      16.585189702982561      12.702495714672359
    40   0   3   0.0      3.3694507262322424      14.372272849878309      10.489779103626512
    41   0   2   0.0      13.412561950196826      15.169022889810185      20.308560087464585
    42   0   3   0.0      14.362030589739698      13.584810633962705        19.3877151157937
    43   0   3   0.0      11.847555418384644         15.957774447532      19.221091187433874
    44   0   3   0.0      12.672682326790968      14.410017123807425      22.084337447525787
    45   0   3   0.0      14.661521973648087      16.698136822689076      20.956880426046897
    46   0   2   0.0      7.9058663130503195      6.3804982534622967      20.859965025883263
    47   0   3   0.0      6.4945489592926933      6.0890048966303985      19.376650114328239
    48   0   3   0.0      8.3500412144557181      4.4866629130287743      21.710758713912764
    49   0   3   0.0      9.6759823177499626       7.348638626481331      20.242844333887497
    50   0   3   0.0      6.9840414588624782      7.5938498885737609   0.0026526245482851288
    51   0   2   0.0      14.670543006631908      17.465445037478265      11.058997896941104
    52   0   3   0.0       14.47789853318527      18.210311899524545      9.0859925301199542
    53   0   3   0.0      15.691659827870074      18.792351153401498      12.189686277500307
    54   0   3   0.0      12.755842074569017      17.404970248248208      11.871873132681371
    55   0   3   0.0      15.371837961957397      15.548126409259256      10.913502460659577
    56   0   2   0.0      5.3376282942026521      4.5007263070798738      9.8815662088325205
    57   0   3   0.0      4.7570523484953213      3.3784398049846716      8.2784778465769513
    58   0   3   0.0      5.9403837314013295      3.1227403699344354      11.217553223326863
    59   0   3   0.0       6.745831816850254      6.0081443439865794      9.7917238888938982
    60   0   3   0.0      3.5930958265351292      5.3616339335084628      10.770007023940533
    61   0   2   0.0      14.355460379224063      2.0912020062619825      20.867114314183702
    62   0   3   0.0      12.311823818736555        2.37840054014096      20.554677557436765
